num_date_time,answer
1_20220825 00,2112.9326965480886
1_20220825 01,2028.9341981925616
1_20220825 02,1930.24255279201
1_20220825 03,1792.313877778081
1_20220825 04,1774.5004784325154
1_20220825 05,1881.1818206287483
1_20220825 06,2116.233380187619
1_20220825 07,2462.0088553633364
1_20220825 08,2889.484711292238
1_20220825 09,3484.0069858128695
1_20220825 10,4154.892839007842
1_20220825 11,4230.961772612618
1_20220825 12,4156.150236570097
1_20220825 13,4175.215342146139
1_20220825 14,4256.792739357651
1_20220825 15,3680.435962574681
1_20220825 16,3939.549348231359
1_20220825 17,3573.036338622696
1_20220825 18,2859.769967278314
1_20220825 19,2661.0558938872564
1_20220825 20,2532.148493921594
1_20220825 21,2041.1184306527075
1_20220825 22,1630.5823035278681
1_20220825 23,1987.6536402910292
1_20220826 00,2177.0221132826696
1_20220826 01,1931.8662040891536
1_20220826 02,1843.0687126983132
1_20220826 03,1683.1600586155378
1_20220826 04,1693.646532519123
1_20220826 05,1896.5940604759974
1_20220826 06,2114.7275778590274
1_20220826 07,2500.139906621193
1_20220826 08,3008.718364313773
1_20220826 09,3486.613424493984
1_20220826 10,4083.0289076526315
1_20220826 11,4331.185408116354
1_20220826 12,4122.268100226842
1_20220826 13,4231.419464858225
1_20220826 14,4144.240671539772
1_20220826 15,4212.676771967219
1_20220826 16,4106.890895790379
1_20220826 17,3409.1991270485705
1_20220826 18,2784.341805851286
1_20220826 19,2651.428776840223
1_20220826 20,2515.4132951366205
1_20220826 21,2046.976076403635
1_20220826 22,1547.5259366829637
1_20220826 23,2012.1463752718105
1_20220827 00,2040.993029878148
1_20220827 01,1958.0310099397504
1_20220827 02,1772.4206167092661
1_20220827 03,1632.878569448913
1_20220827 04,1629.1862209304393
1_20220827 05,1711.7197438623398
1_20220827 06,1825.54412343885
1_20220827 07,2121.3160416095498
1_20220827 08,2525.0486881856796
1_20220827 09,2967.479746107595
1_20220827 10,3396.889084308397
1_20220827 11,3333.7224114028872
1_20220827 12,3399.981403686438
1_20220827 13,3394.9316760573975
1_20220827 14,3388.5368796202943
1_20220827 15,3316.98778112633
1_20220827 16,3233.444975517149
1_20220827 17,2995.5384740302948
1_20220827 18,2522.5449796367575
1_20220827 19,2490.9402524874213
1_20220827 20,2305.65492957175
1_20220827 21,1908.3985386429974
1_20220827 22,1484.690136888836
1_20220827 23,1836.2849135296417
1_20220828 00,1568.66118044779
1_20220828 01,1481.0472928360316
1_20220828 02,1379.1970489339662
1_20220828 03,1303.1757992139646
1_20220828 04,1294.4532241472775
1_20220828 05,1382.5897279042204
1_20220828 06,1519.4178194462504
1_20220828 07,1669.7663986249945
1_20220828 08,1996.7892406177646
1_20220828 09,2359.811143124384
1_20220828 10,2682.1053530864474
1_20220828 11,2824.4005426161802
1_20220828 12,2844.509465867288
1_20220828 13,2964.1947821261497
1_20220828 14,2926.653132189743
1_20220828 15,3006.978886109375
1_20220828 16,2933.3891668972283
1_20220828 17,2850.004530535672
1_20220828 18,2578.3822143535417
1_20220828 19,2382.3023557871966
1_20220828 20,2241.927096288402
1_20220828 21,1923.1782929757908
1_20220828 22,1577.558452310917
1_20220828 23,1939.4391658510008
1_20220829 00,2104.9338717071164
1_20220829 01,2018.8621232251057
1_20220829 02,1867.0775309810685
1_20220829 03,1811.9641520446503
1_20220829 04,1834.5292395831589
1_20220829 05,1941.757200183765
1_20220829 06,1977.1485738776262
1_20220829 07,2308.2705466983116
1_20220829 08,2577.347748361977
1_20220829 09,2871.832871371198
1_20220829 10,3260.5522707842683
1_20220829 11,3453.353891125497
1_20220829 12,3422.0149903868833
1_20220829 13,3681.3467138688598
1_20220829 14,3526.805394667689
1_20220829 15,3558.0506553590503
1_20220829 16,3493.6175291635404
1_20220829 17,3086.2745933837705
1_20220829 18,2533.153941849551
1_20220829 19,2441.2616329116354
1_20220829 20,2328.721178732892
1_20220829 21,1920.0189327358707
1_20220829 22,1447.2562890047734
1_20220829 23,1846.2431984602154
1_20220830 00,1980.6162843595105
1_20220830 01,1842.1535632632979
1_20220830 02,1672.7946025159245
1_20220830 03,1479.006957375245
1_20220830 04,1561.4817203354855
1_20220830 05,1745.6644692078444
1_20220830 06,2050.453377311674
1_20220830 07,2453.224722680925
1_20220830 08,2832.7833372125224
1_20220830 09,3170.3051100463513
1_20220830 10,3614.0129080227634
1_20220830 11,3815.4943481337536
1_20220830 12,3866.2098909716783
1_20220830 13,3916.4024691651325
1_20220830 14,3885.9992319956173
1_20220830 15,3923.9462002909404
1_20220830 16,3827.668993106272
1_20220830 17,3436.553471769091
1_20220830 18,2731.1050108387903
1_20220830 19,2646.618356318475
1_20220830 20,2483.1694536204513
1_20220830 21,1930.471448096668
1_20220830 22,1522.0582096276419
1_20220830 23,1917.7129317179715
1_20220831 00,1984.1182681020582
1_20220831 01,1813.984964456523
1_20220831 02,1729.7276437123653
1_20220831 03,1647.6665795428307
1_20220831 04,1698.1637246585658
1_20220831 05,1808.7270842919233
1_20220831 06,1962.0228770208041
1_20220831 07,2339.8132181012206
1_20220831 08,2691.7462928723694
1_20220831 09,3088.5332462159186
1_20220831 10,3817.44560773961
1_20220831 11,4084.066604046548
1_20220831 12,4138.95692504261
1_20220831 13,4031.063284074426
1_20220831 14,4053.215669919284
1_20220831 15,3986.8444722936715
1_20220831 16,3837.895562211585
1_20220831 17,3484.615328085147
1_20220831 18,2651.6761315796302
1_20220831 19,2647.8834582114932
1_20220831 20,2472.5380416840358
1_20220831 21,1924.9435332929957
1_20220831 22,1530.5702575204284
1_20220831 23,1902.0243813578968
2_20220825 00,1280.7782871573058
2_20220825 01,1313.5151046515816
2_20220825 02,1269.240143818642
2_20220825 03,1249.23648073585
2_20220825 04,1267.6878435255367
2_20220825 05,1211.3402528062052
2_20220825 06,1266.5964869417571
2_20220825 07,1241.9513833539122
2_20220825 08,1795.318484813452
2_20220825 09,2073.8969268697942
2_20220825 10,2376.485281014356
2_20220825 11,2312.906144190692
2_20220825 12,2474.656559709706
2_20220825 13,2497.9323052768573
2_20220825 14,2522.929588207564
2_20220825 15,2087.086464142922
2_20220825 16,2319.031125650538
2_20220825 17,2408.7742632887
