num_date_time,answer
1_20220825 00,2074.247197338302
1_20220825 01,2086.934854392058
1_20220825 02,1940.8139464939907
1_20220825 03,1848.2974717474917
1_20220825 04,1798.3400852543853
1_20220825 05,1927.8458413256192
1_20220825 06,2141.05815416144
1_20220825 07,2531.975153916615
1_20220825 08,3017.7627162670774
1_20220825 09,3394.2802954045405
1_20220825 10,3960.0213827567613
1_20220825 11,4058.858969965021
1_20220825 12,4231.513245622271
1_20220825 13,4233.025638748836
1_20220825 14,4244.176938841567
1_20220825 15,3477.223163780496
1_20220825 16,3769.1555461583944
1_20220825 17,3305.5340488309016
1_20220825 18,2732.2047184615076
1_20220825 19,2600.1033142542383
1_20220825 20,2441.174981834005
1_20220825 21,2008.079871173456
1_20220825 22,1654.168752383001
1_20220825 23,2014.1529546170889
1_20220826 00,2082.5073399473304
1_20220826 01,1908.6132864314325
1_20220826 02,1785.3196399304384
1_20220826 03,1696.925491149512
1_20220826 04,1671.5371587960733
1_20220826 05,1939.3530597064976
1_20220826 06,2106.3920111074603
1_20220826 07,2474.6889076542807
1_20220826 08,2994.0059967294146
1_20220826 09,3430.5101084730554
1_20220826 10,3993.2824942572465
1_20220826 11,4300.004324926489
1_20220826 12,4031.396907523789
1_20220826 13,4088.3683142151663
1_20220826 14,3919.246862233767
1_20220826 15,4049.5966097937194
1_20220826 16,4018.64697665607
1_20220826 17,3234.872569708797
1_20220826 18,2780.560083594982
1_20220826 19,2636.8235885456347
1_20220826 20,2543.4962014352327
1_20220826 21,2043.256654150613
1_20220826 22,1553.5663542619188
1_20220826 23,2015.1461657932387
1_20220827 00,1985.9679876771183
1_20220827 01,1888.4056259581744
1_20220827 02,1703.060657667582
1_20220827 03,1635.2287506643254
1_20220827 04,1630.2029994023806
1_20220827 05,1755.8649779649943
1_20220827 06,1881.5620966617762
1_20220827 07,2208.302209438358
1_20220827 08,2645.1791675193276
1_20220827 09,2882.501649215287
1_20220827 10,3362.078919386952
1_20220827 11,3376.4057625890932
1_20220827 12,3333.904067817273
1_20220827 13,3331.076432552773
1_20220827 14,3311.9332052720474
1_20220827 15,3311.2795994198964
1_20220827 16,3229.052994402778
1_20220827 17,2873.577620081259
1_20220827 18,2516.445055949955
1_20220827 19,2382.1987290982865
1_20220827 20,2296.831361163121
1_20220827 21,1942.3988754619677
1_20220827 22,1505.3082833530225
1_20220827 23,1781.791629799379
1_20220828 00,1447.785862299427
1_20220828 01,1358.328225080302
1_20220828 02,1282.9386445957596
1_20220828 03,1170.270460535063
1_20220828 04,1189.356017287785
1_20220828 05,1349.8362218119569
1_20220828 06,1435.2369046993344
1_20220828 07,1684.7084264828989
1_20220828 08,2008.4312821033036
1_20220828 09,2283.6057993593386
1_20220828 10,2639.6397268548053
1_20220828 11,2764.7701862883805
1_20220828 12,2789.47160174765
1_20220828 13,2866.9388986278304
1_20220828 14,2854.216715075633
1_20220828 15,2796.0661233951955
1_20220828 16,2812.398594660656
1_20220828 17,2652.932420888579
1_20220828 18,2424.107109867607
1_20220828 19,2377.6575391796027
1_20220828 20,2238.3676803299463
1_20220828 21,1904.0634033910144
1_20220828 22,1553.2372773949946
1_20220828 23,1918.5958897032183
1_20220829 00,2093.4470600058294
1_20220829 01,1876.6880722882966
1_20220829 02,1781.8724626127064
1_20220829 03,1689.238021458632
1_20220829 04,1706.2813802868498
1_20220829 05,1888.8411075115487
1_20220829 06,1986.5135314732122
1_20220829 07,2317.8962778288465
1_20220829 08,2700.3535835431685
1_20220829 09,2900.2635264164956
1_20220829 10,3225.4139748962775
1_20220829 11,3290.188095486838
1_20220829 12,3223.938994285493
1_20220829 13,3448.668059964954
1_20220829 14,3307.918710823051
1_20220829 15,3381.552748476066
1_20220829 16,3229.2976857150757
1_20220829 17,2745.087892116235
1_20220829 18,2468.2797087521253
1_20220829 19,2443.202165321286
1_20220829 20,2299.469460597178
1_20220829 21,1869.64726262874
1_20220829 22,1503.2601875423236
1_20220829 23,1820.494630379177
1_20220830 00,1935.194054590223
1_20220830 01,1821.230767291148
1_20220830 02,1720.58033945209
1_20220830 03,1580.9979470752141
1_20220830 04,1628.8388497124006
1_20220830 05,1833.785194772919
1_20220830 06,2065.032418218366
1_20220830 07,2400.4774087771125
1_20220830 08,2811.6841731401078
1_20220830 09,3052.035663301488
1_20220830 10,3483.102467700378
1_20220830 11,3717.759449593052
1_20220830 12,3759.6469523055616
1_20220830 13,3832.546924762515
1_20220830 14,3832.9316567445157
1_20220830 15,3796.2230286737818
1_20220830 16,3694.3774426634122
1_20220830 17,3199.1261629956557
1_20220830 18,2653.020880099773
1_20220830 19,2567.1922787169733
1_20220830 20,2445.487520829898
1_20220830 21,1929.3690572396777
1_20220830 22,1553.3775858659192
1_20220830 23,1972.4115685576267
1_20220831 00,1995.8994500222677
1_20220831 01,1877.2151394515972
1_20220831 02,1759.1178441322131
1_20220831 03,1650.4907881258637
1_20220831 04,1678.4710347557655
1_20220831 05,1872.001675399569
1_20220831 06,2055.6528023510896
1_20220831 07,2389.2566468558484
1_20220831 08,2864.4854900151604
1_20220831 09,3182.7292641464405
1_20220831 10,3715.8962762485617
1_20220831 11,3882.9359247818707
1_20220831 12,3909.0222272384804
1_20220831 13,4043.5556513876863
1_20220831 14,4080.755245465095
1_20220831 15,3998.2579986403207
